"MUN","AGEB","NOM_LOC","POBTOT","TVIVPARHAB"
"109","1326","Total AGEB urbana",3144,"848"
"109","1330","Total AGEB urbana",3986,"1096"
"109","1345","Total AGEB urbana",3327,"841"
"109","1453","Total AGEB urbana",1676,"465"
"109","1468","Total AGEB urbana",861,"213"
"109","2023","Total AGEB urbana",672,"151"
"109","2038","Total AGEB urbana",62,"15"
"109","1839","Total AGEB urbana",4473,"1192"
"110","0000","Total del municipio",61590,"16129"
"110","0066","Total AGEB urbana",2227,"584"
"110","0070","Total AGEB urbana",1220,"370"
"110","0102","Total AGEB urbana",6720,"1747"
"110","0117","Total AGEB urbana",4280,"1146"
"110","0121","Total AGEB urbana",1755,"496"
"110","0189","Total AGEB urbana",2533,"682"
"110","0193","Total AGEB urbana",4041,"1028"
"110","0206","Total AGEB urbana",1373,"393"
"110","023A","Total AGEB urbana",18,"7"
"110","0085","Total AGEB urbana",1693,"477"
"110","009A","Total AGEB urbana",3528,"999"
"110","0244","Total AGEB urbana",187,"44"
"110","0140","Total AGEB urbana",2648,"685"
"111","0000","Total del municipio",53275,"12510"
"111","0059","Total AGEB urbana",1547,"416"
"111","0078","Total AGEB urbana",2521,"533"
"111","0129","Total AGEB urbana",1659,"370"
"111","0133","Total AGEB urbana",3773,"806"
"112","0000","Total del municipio",51498,"12925"
"112","0126","Total AGEB urbana",673,"194"
"112","0130","Total AGEB urbana",1853,"510"
"112","0145","Total AGEB urbana",1430,"365"
"112","015A","Total AGEB urbana",1948,"534"
"112","0164","Total AGEB urbana",1901,"586"
"112","0179","Total AGEB urbana",1749,"483"
"112","0200","Total AGEB urbana",44,"11"
"112","0183","Total AGEB urbana",4879,"1196"
"112","0111","Total AGEB urbana",4424,"962"
"112","0075","Total AGEB urbana",2599,"612"
"113","0000","Total del municipio",69086,"17531"
"113","0053","Total AGEB urbana",4170,"1123"
"113","0068","Total AGEB urbana",5825,"1516"
"113","0157","Total AGEB urbana",341,"89"
"113","0091","Total AGEB urbana",3115,"797"
"113","0087","Total AGEB urbana",2740,"625"
"113","0104","Total AGEB urbana",3351,"879"
"113","0091","Total AGEB urbana",3506,"847"
"113","0087","Total AGEB urbana",2912,"694"
"113","0142","Total AGEB urbana",4654,"1226"
"113","0119","Total AGEB urbana",1824,"451"
"113","0123","Total AGEB urbana",2340,"611"
"114","0000","Total del municipio",108196,"24242"
"114","0120","Total AGEB urbana",1503,"436"
"114","0239","Total AGEB urbana",1267,"346"
"114","0243","Total AGEB urbana",681,"185"
"114","0258","Total AGEB urbana",1078,"281"
"114","0262","Total AGEB urbana",127,"36"
"114","0192","Total AGEB urbana",2525,"641"
"114","0173","Total AGEB urbana",3408,"658"
"114","0154","Total AGEB urbana",2645,"547"
"114","0169","Total AGEB urbana",3275,"699"
"114","0188","Total AGEB urbana",3413,"853"
"114","0169","Total AGEB urbana",2631,"497"
"115","0000","Total del municipio",54633,"13112"
"115","0043","Total AGEB urbana",11023,"2506"
"115","0058","Total AGEB urbana",11930,"2818"
"115","0062","Total AGEB urbana",5492,"1383"
"115","0081","Total AGEB urbana",5718,"1383"
"115","0096","Total AGEB urbana",5004,"1172"
"115","0109","Total AGEB urbana",502,"120"
"115","0113","Total AGEB urbana",57,"17"
"115","0062","Total AGEB urbana",2620,"577"
"116","0000","Total del municipio",5109,"1380"
"116","0021","Total AGEB urbana",3477,"966"
"117","0000","Total del municipio",13522,"3562"
"117","0090","Total AGEB urbana",1424,"391"
"117","0103","Total AGEB urbana",1665,"450"
"118","0000","Total del municipio",203872,"48807"
"118","0079","Total AGEB urbana",3365,"845"
"118","0083","Total AGEB urbana",6393,"1602"
"118","0134","Total AGEB urbana",5820,"1475"
"118","0149","Total AGEB urbana",5624,"1313"
"118","0219","Total AGEB urbana",1421,"363"
"118","0280","Total AGEB urbana",1109,"277"
"118","0331","Total AGEB urbana",2398,"583"
"118","0399","Total AGEB urbana",1422,"342"
"118","0505","Total AGEB urbana",2369,"597"
"118","0685","Total AGEB urbana",771,"188"
"118","0859","Total AGEB urbana",2046,"523"
"118","037A","Total AGEB urbana",7518,"1507"
"118","0539","Total AGEB urbana",3100,"703"
"118","0191","Total AGEB urbana",2634,"633"
"118","0153","Total AGEB urbana",10704,"2296"
"118","0276","Total AGEB urbana",6138,"1234"
"118","0454","Total AGEB urbana",514,"131"
"118","0581","Total AGEB urbana",353,"75"
"118","0863","Total AGEB urbana",6372,"1425"
"118","0878","Total AGEB urbana",2578,"602"
"118","0882","Total AGEB urbana",681,"144"
"118","0897","Total AGEB urbana",2773,"667"
"118","005A","Total AGEB urbana",9907,"2216"
"118","0242","Total AGEB urbana",2352,"522"
"118","0257","Total AGEB urbana",416,"90"
"118","0261","Total AGEB urbana",971,"225"
"118","090A","Total AGEB urbana",584,"129"
"118","0416","Total AGEB urbana",6314,"1436"
"118","069A","Total AGEB urbana",1545,"331"
"118","0740","Total AGEB urbana",3359,"782"
"118","0755","Total AGEB urbana",2111,"463"
"118","076A","Total AGEB urbana",2326,"542"
"118","0774","Total AGEB urbana",3771,"807"
"118","0789","Total AGEB urbana",2458,"549"
"118","0793","Total AGEB urbana",1534,"367"
"118","0806","Total AGEB urbana",3013,"750"
"118","0810","Total AGEB urbana",2872,"760"
"118","0825","Total AGEB urbana",2578,"709"
"118","083A","Total AGEB urbana",2146,"701"
"118","0844","Total AGEB urbana",3620,"1191"
"118","0350","Total AGEB urbana",3847,"882"
"118","0365","Total AGEB urbana",3914,"855"
"118","051A","Total AGEB urbana",249,"58"
"118","0651","Total AGEB urbana",525,"121"
"118","0702","Total AGEB urbana",113,"29"
"118","0717","Total AGEB urbana",227,"53"
"118","0168","Total AGEB urbana",1769,"431"
"118","0204","Total AGEB urbana",671,"150"
"118","0543","Total AGEB urbana",1242,"276"
"118","0596","Total AGEB urbana",638,"133"
"118","0420","Total AGEB urbana",3610,"798"
"118","0647","Total AGEB urbana",2588,"625"
"118","0435","Total AGEB urbana",3980,"857"
"118","0609","Total AGEB urbana",3413,"840"
"118","0613","Total AGEB urbana",115,"23"
"118","0628","Total AGEB urbana",761,"178"
"118","0539","Total AGEB urbana",5289,"1171"
"118","0721","Total AGEB urbana",4960,"1582"
"118","0736","Total AGEB urbana",4240,"1351"
"119","0000","Total del municipio",18833,"4556"
"119","0080","Total AGEB urbana",2333,"576"
"119","0095","Total AGEB urbana",2498,"618"
"120","0000","Total del municipio",280455,"78021"
"120","0024","Total AGEB urbana",0,"*"
"120","0058","Total AGEB urbana",5844,"1589"
"120","0062","Total AGEB urbana",4980,"1284"
"120","0293","Total AGEB urbana",5463,"1286"
"120","0306","Total AGEB urbana",5807,"1507"
"120","0310","Total AGEB urbana",5556,"1284"
"120","0325","Total AGEB urbana",3587,"841"
"120","0344","Total AGEB urbana",4071,"1095"
"120","0378","Total AGEB urbana",1198,"356"
"120","0382","Total AGEB urbana",410,"98"
"120","0537","Total AGEB urbana",1689,"474"
"120","0541","Total AGEB urbana",1145,"270"
"120","0556","Total AGEB urbana",4292,"1058"
"120","0560","Total AGEB urbana",4516,"1196"
"120","0575","Total AGEB urbana",1903,"512"
"120","058A","Total AGEB urbana",1191,"296"
"120","0594","Total AGEB urbana",1710,"509"
"120","0931","Total AGEB urbana",4196,"1312"
"120","0787","Total AGEB urbana",4658,"1402"
"120","0397","Total AGEB urbana",3312,"862"
"120","0471","Total AGEB urbana",392,"109"
"120","0664","Total AGEB urbana",12388,"4116"
"120","0626","Total AGEB urbana",2751,"630"
"120","0768","Total AGEB urbana",4441,"1397"
"120","0772","Total AGEB urbana",5416,"1746"
"120","0804","Total AGEB urbana",1400,"375"
"120","0819","Total AGEB urbana",1157,"366"
"120","0823","Total AGEB urbana",1548,"466"
"120","0838","Total AGEB urbana",335,"96"
"120","0039","Total AGEB urbana",28,"9"
"120","0096","Total AGEB urbana",7622,"1801"
"120","0255","Total AGEB urbana",808,"182"
"120","026A","Total AGEB urbana",881,"234"
"120","0274","Total AGEB urbana",1866,"472"
"120","0503","Total AGEB urbana",71,"16"
"120","0518","Total AGEB urbana",61,"12"
"120","0522","Total AGEB urbana",186,"49"
"120","0734","Total AGEB urbana",1019,"317"
"120","0749","Total AGEB urbana",2252,"663"
"120","040A","Total AGEB urbana",5072,"1103"
"120","0611","Total AGEB urbana",79,"20"
"120","0113","Total AGEB urbana",9172,"1866"
"120","0128","Total AGEB urbana",6508,"1285"
"120","0132","Total AGEB urbana",4553,"911"
"120","0467","Total AGEB urbana",304,"71"
"120","0221","Total AGEB urbana",1107,"299"
"120","0359","Total AGEB urbana",3019,"829"
"120","0363","Total AGEB urbana",2310,"605"
"120","0715","Total AGEB urbana",2304,"694"
"120","0753","Total AGEB urbana",949,"300"
"120","0414","Total AGEB urbana",1258,"316"
"120","0433","Total AGEB urbana",938,"235"
"120","0448","Total AGEB urbana",643,"157"
"120","0452","Total AGEB urbana",197,"57"
"120","0429","Total AGEB urbana",3359,"926"
"120","072A","Total AGEB urbana",0,"0"
"120","0842","Total AGEB urbana",3708,"799"
"120","0857","Total AGEB urbana",1234,"271"
"120","0147","Total AGEB urbana",2523,"647"
"120","0861","Total AGEB urbana",9422,"2792"
"120","0876","Total AGEB urbana",1574,"463"
"120","0880","Total AGEB urbana",1589,"446"
"120","0683","Total AGEB urbana",10514,"3092"
"120","0895","Total AGEB urbana",1935,"607"
"120","0908","Total AGEB urbana",3305,"1025"
"120","0912","Total AGEB urbana",2227,"660"
"120","0927","Total AGEB urbana",3092,"900"
"120","0698","Total AGEB urbana",4799,"1418"
"120","0700","Total AGEB urbana",4258,"1287"
"120","0607","Total AGEB urbana",14721,"4652"
"120","0630","Total AGEB urbana",4596,"1502"
"120","0645","Total AGEB urbana",7813,"2510"
"120","0081","Total AGEB urbana",2565,"783"
"120","065A","Total AGEB urbana",7641,"2480"
"120","0679","Total AGEB urbana",7665,"2452"
"120","0946","Total AGEB urbana",6954,"2073"
"120","0791","Total AGEB urbana",3744,"1133"
"121","0000","Total del municipio",555163,"160806"
"121","0089","Total AGEB urbana",997,"277"
"121","0093","Total AGEB urbana",3118,"782"
"121","0106","Total AGEB urbana",991,"255"
"121","0125","Total AGEB urbana",91,"27"
"121","013A","Total AGEB urbana",2653,"675"
"121","0144","Total AGEB urbana",820,"190"
"121","0178","Total AGEB urbana",6614,"1940"
"121","0182","Total AGEB urbana",1654,"419"
"121","0197","Total AGEB urbana",7004,"1941"
"121","020A","Total AGEB urbana",3689,"1090"
"121","0229","Total AGEB urbana",7176,"2001"
"121","0233","Total AGEB urbana",6419,"2150"
"121","0248","Total AGEB urbana",2912,"904"
"121","0252","Total AGEB urbana",735,"196"
"121","0267","Total AGEB urbana",4,"*"
"121","0271","Total AGEB urbana",1780,"435"
"121","0303","Total AGEB urbana",0,"0"
"121","0337","Total AGEB urbana",6964,"2124"
"121","0356","Total AGEB urbana",0,"0"
"121","0360","Total AGEB urbana",38,"*"
"121","0394","Total AGEB urbana",3693,"1135"
"121","0407","Total AGEB urbana",922,"216"
"121","0411","Total AGEB urbana",1288,"383"
"121","0426","Total AGEB urbana",3216,"952"
"121","0430","Total AGEB urbana",5426,"1491"
"121","045A","Total AGEB urbana",3949,"1130"
"121","0500","Total AGEB urbana",7340,"1909"
"121","0515","Total AGEB urbana",3123,"813"
"121","0553","Total AGEB urbana",292,"82"
"121","0568","Total AGEB urbana",2072,"681"
"121","0591","Total AGEB urbana",2082,"571"
"121","0661","Total AGEB urbana",3551,"1121"
"121","0676","Total AGEB urbana",3438,"1060"
"121","0680","Total AGEB urbana",2873,"863"
"121","0708","Total AGEB urbana",4908,"1306"
"121","0712","Total AGEB urbana",2789,"783"
"121","0727","Total AGEB urbana",2606,"753"
"121","0731","Total AGEB urbana",1788,"578"
"121","0746","Total AGEB urbana",3711,"1093"
"121","0750","Total AGEB urbana",2764,"827"
"121","0765","Total AGEB urbana",2915,"876"
"121","077A","Total AGEB urbana",1175,"348"
"121","0784","Total AGEB urbana",3707,"1026"
"121","0799","Total AGEB urbana",2604,"777"
"121","0801","Total AGEB urbana",3067,"943"
"121","0816","Total AGEB urbana",2321,"713"
"121","0869","Total AGEB urbana",6320,"1651"
"121","0873","Total AGEB urbana",2393,"680"
"121","0888","Total AGEB urbana",680,"182"
"121","0892","Total AGEB urbana",901,"255"
"121","0905","Total AGEB urbana",1386,"358"
"121","091A","Total AGEB urbana",1770,"538"
"121","0924","Total AGEB urbana",2368,"641"
"121","0939","Total AGEB urbana",1566,"416"
"121","0943","Total AGEB urbana",1824,"510"
"121","0958","Total AGEB urbana",806,"244"
"121","0962","Total AGEB urbana",770,"229"
"121","0977","Total AGEB urbana",777,"230"
"121","0981","Total AGEB urbana",822,"253"
"121","0996","Total AGEB urbana",1356,"350"
"121","1000","Total AGEB urbana",2002,"589"
"121","102A","Total AGEB urbana",4609,"1164"
"121","1034","Total AGEB urbana",4576,"1139"
"121","1049","Total AGEB urbana",3497,"933"
"121","1053","Total AGEB urbana",5066,"1381"
"121","1072","Total AGEB urbana",3632,"929"
"121","1087","Total AGEB urbana",1707,"490"
"121","1104","Total AGEB urbana",5812,"1507"
"121","1176","Total AGEB urbana",2189,"657"
"121","1180","Total AGEB urbana",6452,"1618"
"121","1208","Total AGEB urbana",1422,"382"
"121","1212","Total AGEB urbana",565,"149"
"121","1231","Total AGEB urbana",2595,"1006"
"121","1246","Total AGEB urbana",893,"240"
"121","1265","Total AGEB urbana",4934,"1539"
"121","1284","Total AGEB urbana",1902,"588"
"121","1299","Total AGEB urbana",4351,"1366"
"121","1301","Total AGEB urbana",6450,"2123"
"121","1316","Total AGEB urbana",152,"43"
"121","1320","Total AGEB urbana",373,"103"
"121","1335","Total AGEB urbana",5089,"1408"
"121","134A","Total AGEB urbana",2820,"750"
"121","1354","Total AGEB urbana",1051,"289"
"121","1369","Total AGEB urbana",1601,"480"
"121","1373","Total AGEB urbana",2507,"686"
"121","1388","Total AGEB urbana",2472,"783"
"121","1392","Total AGEB urbana",2153,"617"
"121","1405","Total AGEB urbana",1985,"710"
"121","141A","Total AGEB urbana",5107,"1339"
"121","1424","Total AGEB urbana",523,"170"
"121","1443","Total AGEB urbana",1132,"399"
"121","1458","Total AGEB urbana",840,"309"
"121","1462","Total AGEB urbana",2897,"1072"
"121","1477","Total AGEB urbana",4171,"1263"
"121","1481","Total AGEB urbana",2851,"874"
"121","1496","Total AGEB urbana",4538,"1370"
"121","1509","Total AGEB urbana",3829,"1073"
"121","1513","Total AGEB urbana",4176,"1228"
"121","1528","Total AGEB urbana",3270,"893"
"121","1532","Total AGEB urbana",4965,"1297"
"121","1547","Total AGEB urbana",3671,"1193"
"121","1551","Total AGEB urbana",4306,"1332"
"121","1566","Total AGEB urbana",2883,"971"
"121","1570","Total AGEB urbana",1837,"648"
"121","1585","Total AGEB urbana",8024,"2626"
"121","159A","Total AGEB urbana",3586,"990"
"121","1602","Total AGEB urbana",2357,"857"
"121","1617","Total AGEB urbana",3017,"851"
"121","1636","Total AGEB urbana",1880,"599"
"121","1640","Total AGEB urbana",6406,"1695"
"121","1655","Total AGEB urbana",2313,"607"
"121","166A","Total AGEB urbana",865,"226"
"121","1674","Total AGEB urbana",1033,"329"
"121","1689","Total AGEB urbana",2668,"820"
"121","1693","Total AGEB urbana",1257,"381"
"121","1706","Total AGEB urbana",1276,"386"
"121","1710","Total AGEB urbana",2968,"820"
"121","1725","Total AGEB urbana",2080,"521"
"121","173A","Total AGEB urbana",3468,"882"
"121","1744","Total AGEB urbana",2937,"804"
"121","1759","Total AGEB urbana",1869,"517"
"121","1763","Total AGEB urbana",3037,"867"
"121","1778","Total AGEB urbana",1861,"549"
"121","1782","Total AGEB urbana",1347,"398"
"121","1797","Total AGEB urbana",691,"244"
"121","180A","Total AGEB urbana",1690,"455"
"121","1814","Total AGEB urbana",1668,"495"
"121","1829","Total AGEB urbana",1259,"448"
"121","1833","Total AGEB urbana",1268,"463"
"121","1848","Total AGEB urbana",299,"94"
"121","1871","Total AGEB urbana",2183,"830"
"121","1886","Total AGEB urbana",817,"304"
"121","1890","Total AGEB urbana",2788,"952"
"121","1903","Total AGEB urbana",1611,"514"
"121","1918","Total AGEB urbana",1602,"530"
"121","1922","Total AGEB urbana",3458,"1067"
"121","1937","Total AGEB urbana",1545,"446"
"121","1941","Total AGEB urbana",1696,"514"
"121","1956","Total AGEB urbana",1626,"469"
"121","1960","Total AGEB urbana",0,"0"
"121","1975","Total AGEB urbana",1678,"484"
"121","198A","Total AGEB urbana",874,"267"
"121","1994","Total AGEB urbana",1946,"551"
"121","2009","Total AGEB urbana",1703,"522"
"121","2013","Total AGEB urbana",2404,"754"
"121","2028","Total AGEB urbana",1635,"438"
"121","2032","Total AGEB urbana",1128,"269"
"121","2047","Total AGEB urbana",308,"75"
"121","2051","Total AGEB urbana",1236,"529"
"121","2066","Total AGEB urbana",191,"54"
"121","2070","Total AGEB urbana",3942,"1195"
"121","2085","Total AGEB urbana",703,"204"
"121","209A","Total AGEB urbana",621,"171"
"121","2102","Total AGEB urbana",3799,"1003"
"121","2117","Total AGEB urbana",357,"88"
"121","2121","Total AGEB urbana",130,"33"
"121","2136","Total AGEB urbana",780,"231"
"121","2140","Total AGEB urbana",8517,"2681"
"121","2155","Total AGEB urbana",6182,"1921"
"121","216A","Total AGEB urbana",9723,"3011"
"121","2174","Total AGEB urbana",9775,"3234"
"121","2189","Total AGEB urbana",1293,"437"
"121","2193","Total AGEB urbana",4600,"1417"
"121","2206","Total AGEB urbana",3152,"977"
"121","2210","Total AGEB urbana",4243,"1372"
"121","2225","Total AGEB urbana",178,"52"
"121","223A","Total AGEB urbana",7130,"1919"
"121","2244","Total AGEB urbana",689,"211"
"121","2259","Total AGEB urbana",4316,"1244"
"121","2278","Total AGEB urbana",3057,"953"
"121","2282","Total AGEB urbana",4419,"1471"
"121","2297","Total AGEB urbana",2380,"577"
"121","230A","Total AGEB urbana",5404,"1394"
"121","2314","Total AGEB urbana",3292,"828"
"121","2333","Total AGEB urbana",3579,"1047"
"121","2348","Total AGEB urbana",2329,"632"
"121","2352","Total AGEB urbana",2528,"673"
"121","2367","Total AGEB urbana",3145,"792"
"121","2371","Total AGEB urbana",8217,"2352"
"121","2386","Total AGEB urbana",6528,"1852"
"121","2403","Total AGEB urbana",909,"246"
"121","2418","Total AGEB urbana",3000,"845"
"121","2422","Total AGEB urbana",458,"132"
"121","2437","Total AGEB urbana",1715,"449"
"121","2441","Total AGEB urbana",2933,"741"
"121","2456","Total AGEB urbana",525,"146"
"121","2460","Total AGEB urbana",71,"19"
"121","2475","Total AGEB urbana",834,"271"
"121","248A","Total AGEB urbana",0,"0"
"121","2494","Total AGEB urbana",0,"0"
"121","2507","Total AGEB urbana",3422,"1166"
"121","2511","Total AGEB urbana",2996,"947"
"121","2526","Total AGEB urbana",1894,"594"
"121","2530","Total AGEB urbana",0,"0"
"121","2545","Total AGEB urbana",1164,"387"
"121","0017","Total AGEB urbana",3272,"781"
"121","0021","Total AGEB urbana",2184,"567"
"121","1852","Total AGEB urbana",3231,"800"
"121","255A","Total AGEB urbana",3926,"990"
"121","2564","Total AGEB urbana",3648,"905"
"121","2579","Total AGEB urbana",2965,"749"
"121","2583","Total AGEB urbana",3359,"828"
